x	y	z	g
290	220	85	0.165264016
340	185	75	0.165264016
215	185	91	0.165264016
225	170	86	0.165264016
195	160	81	0.165264016
215	160	76	0.165264016
160	190	21	0.165264016
310	230	280	0.165264016
305	225	280	0.165264016
305	225	265	0.165264016
270	190	225	0.165264016
285	180	210	0.165264016
280	215	205	0.165264016
460	210	189	0.165264016
510	215	265	0.165264016
455	230	215	0.165264016
380	255	285	0.165264016
515	295	190	0.165264016
340	195	125	0.166133826
335	215	120	0.166133826
340	215	75	0.166133826
190	165	81	0.166133826
170	185	21	0.166133826
270	210	225	0.166133826
285	215	215	0.166133826
255	215	215	0.166133826
445	245	199	0.166133826
490	235	184	0.166133826
470	210	275	0.166133826
385	240	295	0.166133826
530	280	205	0.166133826
470	135	220	0.166133826
455	135	195	0.166133826
350	195	105	0.167003637
230	180	96	0.167003637
185	170	91	0.167003637
215	150	86	0.167003637
170	205	51	0.167003637
315	185	255	0.167003637
295	230	250	0.167003637
265	180	195	0.167003637
455	245	194	0.167003637
480	210	270	0.167003637
390	235	300	0.167003637
380	235	300	0.167003637
380	250	275	0.167003637
500	285	200	0.167003637
450	135	205	0.167003637
360	200	115	0.167873447
365	195	115	0.167873447
335	200	105	0.167873447
350	195	95	0.167873447
340	195	85	0.167873447
325	195	80	0.167873447
215	155	91	0.167873447
175	170	56	0.167873447
200	195	51	0.167873447
160	190	41	0.167873447
310	245	280	0.167873447
285	220	215	0.167873447
285	185	200	0.167873447
405	240	189	0.167873447
505	205	285	0.167873447
525	280	205	0.167873447
450	130	215	0.167873447
355	220	130	0.168743258
330	200	120	0.168743258
315	195	105	0.168743258
305	225	100	0.168743258
335	195	80	0.168743258
200	160	96	0.168743258
205	160	91	0.168743258
220	175	61	0.168743258
165	190	36	0.168743258
295	215	225	0.168743258
465	285	290	0.168743258
455	285	280	0.168743258
500	275	210	0.168743258
345	205	115	0.169613069
340	225	90	0.169613069
310	190	80	0.169613069
290	195	75	0.169613069
325	200	55	0.169613069
340	200	55	0.169613069
180	160	71	0.169613069
165	185	36	0.169613069
320	185	260	0.169613069
305	180	205	0.169613069
260	210	195	0.169613069
470	235	189	0.169613069
450	205	184	0.169613069
470	305	265	0.169613069
520	300	205	0.169613069
330	200	110	0.170482879
340	200	110	0.170482879
315	200	105	0.170482879
315	200	95	0.170482879
345	220	85	0.170482879
190	175	101	0.170482879
230	170	81	0.170482879
310	225	280	0.170482879
315	190	240	0.170482879
290	215	215	0.170482879
315	210	200	0.170482879
445	195	184	0.170482879
485	215	265	0.170482879
460	215	240	0.170482879
450	280	290	0.170482879
515	280	210	0.170482879
500	300	190	0.170482879
330	225	100	0.17135269
345	200	95	0.17135269
215	175	91	0.17135269
190	185	81	0.17135269
225	185	71	0.17135269
180	200	36	0.17135269
185	185	16	0.17135269
300	195	275	0.17135269
260	185	225	0.17135269
270	180	210	0.17135269
250	185	200	0.17135269
445	240	184	0.17135269
465	205	245	0.17135269
395	240	305	0.17135269
375	235	295	0.17135269
455	210	105	0.17135269
435	135	205	0.17135269
375	200	115	0.172222501
320	200	110	0.172222501
320	220	85	0.172222501
340	195	80	0.172222501
330	200	60	0.172222501
170	195	71	0.172222501
445	245	194	0.172222501
440	305	240	0.172222501
520	295	205	0.172222501
510	285	185	0.172222501
430	145	200	0.172222501
350	205	115	0.173092311
370	200	115	0.173092311
305	200	100	0.173092311
290	190	230	0.173092311
270	185	210	0.173092311
240	185	190	0.173092311
455	245	179	0.173092311
520	215	295	0.173092311
460	135	225	0.173092311
430	155	180	0.173092311
350	220	130	0.173962122
345	195	105	0.173962122
230	185	96	0.173962122
220	170	76	0.173962122
195	190	46	0.173962122
180	185	21	0.173962122
280	185	215	0.173962122
455	210	199	0.173962122
430	210	194	0.173962122
410	240	189	0.173962122
440	245	179	0.173962122
490	205	255	0.173962122
495	275	190	0.173962122
500	290	180	0.173962122
200	200	71	0.174831932
215	185	51	0.174831932
210	185	46	0.174831932
300	225	275	0.174831932
240	215	215	0.174831932
435	205	204	0.174831932
470	210	194	0.174831932
470	245	174	0.174831932
475	305	270	0.174831932
440	285	260	0.174831932
395	235	290	0.174831932
430	210	125	0.174831932
515	290	175	0.174831932
460	135	220	0.174831932
335	215	115	0.175701743
335	195	100	0.175701743
305	200	80	0.175701743
210	170	86	0.175701743
335	225	285	0.175701743
295	220	240	0.175701743
290	220	240	0.175701743
295	185	205	0.175701743
305	210	195	0.175701743
450	240	204	0.175701743
445	225	184	0.175701743
440	305	235	0.175701743
525	285	220	0.175701743
515	290	195	0.175701743
520	285	185	0.175701743
330	235	100	0.176571554
295	220	85	0.176571554
305	195	85	0.176571554
350	195	45	0.176571554
215	170	86	0.176571554
195	180	71	0.176571554
180	205	56	0.176571554
210	185	36	0.176571554
155	185	31	0.176571554
315	200	275	0.176571554
455	220	209	0.176571554
460	215	209	0.176571554
475	235	194	0.176571554
455	235	179	0.176571554
510	210	285	0.176571554
500	215	250	0.176571554
460	205	245	0.176571554
390	240	305	0.176571554
485	280	185	0.176571554
455	140	225	0.176571554
320	220	90	0.177441364
185	160	86	0.177441364
205	185	66	0.177441364
165	190	51	0.177441364
270	185	225	0.177441364
470	215	194	0.177441364
465	245	189	0.177441364
490	245	179	0.177441364
455	205	174	0.177441364
450	300	235	0.177441364
385	245	310	0.177441364
390	245	290	0.177441364
385	250	285	0.177441364
520	280	215	0.177441364
485	135	230	0.177441364
345	190	95	0.178311175
310	235	90	0.178311175
300	200	80	0.178311175
340	200	60	0.178311175
170	195	61	0.178311175
190	165	56	0.178311175
160	190	56	0.178311175
295	235	280	0.178311175
275	195	240	0.178311175
300	220	230	0.178311175
275	220	230	0.178311175
505	230	194	0.178311175
465	210	184	0.178311175
520	210	290	0.178311175
495	210	285	0.178311175
395	255	300	0.178311175
365	205	130	0.179180985
365	200	100	0.179180985
295	235	95	0.179180985
330	185	50	0.179180985
320	195	45	0.179180985
225	155	86	0.179180985
185	160	71	0.179180985
215	185	46	0.179180985
205	185	46	0.179180985
325	185	260	0.179180985
315	195	255	0.179180985
320	190	250	0.179180985
290	215	225	0.179180985
490	220	204	0.179180985
465	245	199	0.179180985
475	245	189	0.179180985
445	205	174	0.179180985
515	210	290	0.179180985
455	285	275	0.179180985
455	215	130	0.179180985
510	290	195	0.179180985
510	295	195	0.179180985
460	135	205	0.179180985
445	145	205	0.179180985
430	165	185	0.179180985
335	220	135	0.180050796
375	200	120	0.180050796
335	225	110	0.180050796
330	195	105	0.180050796
305	190	85	0.180050796
205	175	101	0.180050796
155	195	61	0.180050796
160	205	51	0.180050796
170	205	46	0.180050796
220	170	41	0.180050796
255	190	225	0.180050796
280	180	195	0.180050796
450	240	199	0.180050796
515	275	210	0.180050796
505	290	170	0.180050796
465	135	225	0.180050796
345	200	115	0.180920607
335	235	105	0.180920607
325	205	100	0.180920607
310	220	85	0.180920607
315	195	45	0.180920607
230	185	91	0.180920607
210	180	76	0.180920607
290	230	280	0.180920607
320	190	260	0.180920607
260	190	200	0.180920607
255	205	185	0.180920607
430	235	204	0.180920607
460	245	199	0.180920607
470	230	179	0.180920607
385	245	275	0.180920607
515	300	205	0.180920607
515	285	195	0.180920607
345	220	120	0.181790417
305	205	105	0.181790417
360	215	105	0.181790417
325	205	75	0.181790417
305	190	60	0.181790417
325	195	45	0.181790417
225	160	96	0.181790417
235	185	91	0.181790417
220	190	66	0.181790417
210	200	66	0.181790417
190	165	61	0.181790417
155	205	56	0.181790417
290	220	225	0.181790417
305	210	200	0.181790417
475	245	194	0.181790417
460	235	179	0.181790417
475	240	174	0.181790417
510	215	275	0.181790417
460	210	115	0.181790417
520	295	220	0.181790417
525	300	205	0.181790417
505	280	205	0.181790417
370	200	120	0.182660228
185	170	71	0.182660228
225	165	66	0.182660228
225	215	215	0.182660228
275	180	195	0.182660228
515	205	290	0.182660228
475	215	240	0.182660228
435	215	120	0.182660228
480	135	230	0.182660228
330	205	85	0.183530038
225	165	86	0.183530038
210	185	76	0.183530038
230	180	71	0.183530038
195	200	66	0.183530038
185	195	36	0.183530038
185	190	31	0.183530038
280	225	225	0.183530038
250	215	215	0.183530038
240	190	215	0.183530038
485	240	189	0.183530038
455	205	169	0.183530038
465	280	270	0.183530038
390	250	290	0.183530038
310	195	100	0.184399849
365	215	95	0.184399849
230	155	91	0.184399849
230	170	86	0.184399849
180	165	66	0.184399849
155	190	36	0.184399849
300	240	260	0.184399849
450	235	209	0.184399849
475	210	270	0.184399849
440	305	260	0.184399849
430	135	180	0.184399849
320	200	90	0.18526966
180	165	76	0.18526966
150	195	46	0.18526966
485	230	189	0.18526966
505	205	295	0.18526966
500	225	245	0.18526966
450	285	290	0.18526966
505	290	175	0.18526966
375	220	130	0.18613947
325	195	105	0.18613947
325	210	105	0.18613947
365	195	105	0.18613947
355	215	95	0.18613947
330	205	90	0.18613947
330	225	85	0.18613947
205	185	91	0.18613947
230	185	86	0.18613947
190	155	71	0.18613947
295	215	220	0.18613947
295	175	195	0.18613947
510	205	285	0.18613947
470	300	250	0.18613947
400	245	305	0.18613947
385	240	305	0.18613947
380	260	300	0.18613947
450	215	135	0.18613947
515	295	215	0.18613947
430	135	200	0.18613947
430	135	195	0.18613947
440	130	190	0.18613947
360	210	145	0.187009281
330	215	115	0.187009281
330	195	80	0.187009281
300	205	75	0.187009281
345	190	75	0.187009281
190	180	96	0.187009281
210	155	86	0.187009281
180	165	86	0.187009281
225	180	66	0.187009281
220	180	66	0.187009281
180	165	51	0.187009281
300	200	275	0.187009281
300	185	250	0.187009281
460	220	209	0.187009281
500	205	295	0.187009281
505	205	290	0.187009281
500	210	285	0.187009281
460	215	265	0.187009281
455	225	135	0.187009281
510	290	175	0.187009281
375	220	120	0.187879091
360	225	115	0.187879091
320	195	105	0.187879091
360	220	100	0.187879091
305	240	85	0.187879091
325	200	60	0.187879091
195	175	101	0.187879091
215	185	66	0.187879091
175	200	61	0.187879091
185	185	11	0.187879091
255	190	200	0.187879091
445	235	179	0.187879091
485	210	275	0.187879091
485	205	265	0.187879091
390	250	300	0.187879091
390	250	285	0.187879091
450	215	130	0.187879091
345	225	130	0.188748902
325	210	115	0.188748902
360	220	115	0.188748902
320	200	105	0.188748902
340	215	100	0.188748902
305	235	95	0.188748902
305	220	85	0.188748902
325	205	85	0.188748902
335	190	80	0.188748902
215	185	96	0.188748902
235	180	91	0.188748902
170	200	31	0.188748902
295	190	240	0.188748902
280	180	210	0.188748902
270	215	200	0.188748902
235	185	185	0.188748902
485	230	184	0.188748902
465	205	179	0.188748902
460	205	174	0.188748902
465	240	174	0.188748902
455	305	250	0.188748902
500	285	195	0.188748902
315	200	110	0.189618713
350	215	105	0.189618713
315	195	70	0.189618713
215	170	101	0.189618713
215	190	96	0.189618713
200	200	76	0.189618713
195	165	66	0.189618713
205	195	61	0.189618713
195	165	56	0.189618713
305	200	275	0.189618713
310	185	235	0.189618713
275	215	235	0.189618713
270	220	210	0.189618713
460	210	194	0.189618713
455	195	174	0.189618713
485	200	265	0.189618713
465	305	245	0.189618713
340	205	135	0.190488523
340	215	115	0.190488523
330	210	95	0.190488523
295	220	90	0.190488523
335	185	60	0.190488523
185	200	56	0.190488523
165	195	51	0.190488523
295	230	245	0.190488523
275	190	230	0.190488523
265	215	220	0.190488523
225	185	195	0.190488523
475	240	204	0.190488523
435	200	194	0.190488523
510	210	310	0.190488523
510	220	275	0.190488523
470	215	265	0.190488523
465	215	235	0.190488523
395	245	285	0.190488523
450	210	95	0.190488523
440	135	185	0.190488523
305	225	90	0.191358334
330	210	90	0.191358334
220	160	96	0.191358334
200	155	81	0.191358334
180	190	31	0.191358334
295	235	270	0.191358334
265	190	230	0.191358334
475	210	245	0.191358334
470	215	240	0.191358334
445	305	255	0.191358334
395	250	305	0.191358334
450	220	120	0.191358334
350	215	115	0.192228145
355	215	115	0.192228145
330	210	100	0.192228145
215	170	81	0.192228145
170	175	61	0.192228145
185	195	56	0.192228145
330	200	285	0.192228145
300	190	260	0.192228145
280	195	240	0.192228145
295	220	220	0.192228145
445	195	174	0.192228145
460	210	174	0.192228145
475	205	295	0.192228145
495	210	290	0.192228145
465	210	250	0.192228145
470	305	270	0.192228145
380	255	300	0.192228145
380	245	275	0.192228145
500	275	195	0.192228145
475	130	215	0.192228145
335	230	100	0.193097955
340	185	65	0.193097955
220	180	51	0.193097955
170	195	51	0.193097955
315	200	280	0.193097955
265	215	200	0.193097955
450	210	189	0.193097955
460	245	184	0.193097955
485	245	179	0.193097955
455	235	174	0.193097955
480	215	240	0.193097955
480	205	235	0.193097955
450	285	265	0.193097955
475	305	255	0.193097955
385	240	290	0.193097955
425	140	195	0.193097955
370	205	135	0.193967766
350	225	125	0.193967766
365	195	100	0.193967766
320	225	80	0.193967766
230	160	91	0.193967766
205	160	86	0.193967766
190	180	86	0.193967766
200	190	81	0.193967766
220	195	76	0.193967766
235	200	175	0.193967766
485	215	204	0.193967766
440	230	184	0.193967766
450	240	184	0.193967766
465	205	184	0.193967766
455	210	245	0.193967766
460	230	220	0.193967766
455	285	260	0.193967766
440	300	230	0.193967766
435	215	125	0.193967766
530	285	220	0.193967766
365	200	135	0.194837576
355	225	125	0.194837576
335	215	100	0.194837576
335	230	95	0.194837576
300	195	90	0.194837576
210	175	96	0.194837576
170	200	61	0.194837576
185	195	51	0.194837576
145	195	51	0.194837576
295	215	210	0.194837576
295	215	205	0.194837576
455	205	209	0.194837576
440	230	194	0.194837576
475	240	179	0.194837576
455	215	240	0.194837576
440	300	225	0.194837576
510	300	210	0.194837576
505	295	190	0.194837576
370	195	120	0.195707387
375	200	105	0.195707387
200	175	101	0.195707387
205	180	21	0.195707387
290	210	205	0.195707387
275	185	205	0.195707387
445	210	120	0.195707387
515	285	215	0.195707387
520	275	210	0.195707387
520	280	210	0.195707387
340	220	130	0.196577198
370	220	110	0.196577198
295	190	75	0.196577198
190	170	96	0.196577198
225	160	81	0.196577198
195	185	81	0.196577198
180	200	61	0.196577198
180	185	16	0.196577198
305	235	265	0.196577198
285	230	235	0.196577198
270	195	210	0.196577198
475	235	204	0.196577198
460	245	189	0.196577198
455	195	184	0.196577198
460	215	184	0.196577198
470	235	179	0.196577198
505	210	285	0.196577198
485	205	255	0.196577198
385	255	295	0.196577198
500	285	205	0.196577198
370	200	125	0.197447008
365	220	115	0.197447008
355	215	105	0.197447008
340	190	95	0.197447008
220	180	86	0.197447008
195	185	86	0.197447008
190	165	66	0.197447008
205	175	36	0.197447008
150	190	36	0.197447008
305	240	280	0.197447008
435	235	204	0.197447008
485	205	204	0.197447008
465	230	189	0.197447008
460	205	184	0.197447008
485	215	240	0.197447008
450	315	260	0.197447008
380	250	280	0.197447008
425	210	125	0.197447008
375	200	110	0.198316819
335	220	95	0.198316819
335	215	75	0.198316819
180	170	91	0.198316819
220	170	86	0.198316819
195	190	56	0.198316819
205	165	51	0.198316819
185	165	51	0.198316819
170	190	51	0.198316819
165	190	21	0.198316819
320	195	275	0.198316819
290	215	210	0.198316819
425	235	179	0.198316819
450	205	169	0.198316819
465	215	265	0.198316819
475	200	260	0.198316819
475	310	265	0.198316819
440	315	250	0.198316819
450	225	135	0.198316819
445	205	100	0.198316819
525	295	215	0.198316819
325	215	115	0.199186629
345	215	115	0.199186629
365	215	100	0.199186629
295	230	85	0.199186629
325	220	85	0.199186629
350	185	60	0.199186629
225	165	96	0.199186629
205	165	96	0.199186629
235	160	86	0.199186629
210	175	86	0.199186629
210	155	81	0.199186629
190	170	81	0.199186629
200	160	71	0.199186629
275	220	215	0.199186629
285	195	165	0.199186629
480	220	199	0.199186629
485	240	179	0.199186629
460	235	169	0.199186629
485	210	250	0.199186629
450	295	240	0.199186629
450	300	225	0.199186629
520	295	200	0.199186629
440	135	190	0.199186629
375	210	125	0.20005644
345	220	115	0.20005644
225	185	91	0.20005644
195	180	86	0.20005644
180	195	86	0.20005644
190	200	76	0.20005644
220	160	71	0.20005644
200	185	66	0.20005644
175	200	51	0.20005644
175	205	46	0.20005644
190	195	36	0.20005644
170	190	11	0.20005644
235	190	210	0.20005644
300	205	180	0.20005644
440	205	204	0.20005644
510	205	290	0.20005644
475	305	260	0.20005644
385	235	295	0.20005644
505	275	205	0.20005644
310	195	105	0.200926251
195	190	101	0.200926251
215	155	81	0.200926251
205	170	81	0.200926251
210	165	71	0.200926251
450	220	204	0.200926251
445	200	194	0.200926251
445	210	194	0.200926251
460	240	179	0.200926251
510	210	290	0.200926251
495	285	210	0.200926251
360	220	130	0.201796061
325	190	80	0.201796061
210	165	81	0.201796061
205	185	81	0.201796061
180	205	46	0.201796061
440	230	204	0.201796061
485	220	204	0.201796061
460	230	215	0.201796061
470	215	135	0.201796061
345	220	130	0.202665872
365	195	120	0.202665872
315	230	95	0.202665872
335	225	95	0.202665872
310	195	70	0.202665872
225	185	86	0.202665872
220	155	86	0.202665872
185	160	66	0.202665872
180	205	66	0.202665872
280	220	215	0.202665872
245	215	215	0.202665872
265	200	200	0.202665872
440	210	204	0.202665872
490	215	204	0.202665872
450	245	194	0.202665872
465	245	184	0.202665872
460	280	270	0.202665872
455	305	225	0.202665872
390	255	300	0.202665872
495	275	210	0.202665872
505	285	200	0.202665872
320	235	105	0.203535682
340	215	105	0.203535682
315	195	90	0.203535682
335	185	70	0.203535682
200	170	81	0.203535682
225	195	76	0.203535682
190	195	56	0.203535682
215	190	51	0.203535682
175	200	36	0.203535682
310	240	280	0.203535682
280	190	240	0.203535682
465	230	179	0.203535682
495	215	255	0.203535682
385	240	285	0.203535682
525	300	210	0.203535682
510	295	200	0.203535682
330	200	130	0.204405493
370	210	110	0.204405493
210	160	101	0.204405493
185	165	81	0.204405493
205	195	76	0.204405493
180	170	76	0.204405493
195	185	66	0.204405493
195	175	56	0.204405493
185	185	36	0.204405493
170	180	16	0.204405493
300	190	265	0.204405493
305	205	180	0.204405493
315	200	160	0.204405493
455	215	189	0.204405493
470	210	189	0.204405493
455	290	285	0.204405493
510	290	220	0.204405493
500	275	190	0.204405493
430	140	205	0.204405493
355	205	140	0.205275304
320	210	105	0.205275304
320	195	65	0.205275304
200	180	96	0.205275304
215	190	86	0.205275304
190	195	76	0.205275304
175	190	11	0.205275304
305	190	235	0.205275304
220	185	195	0.205275304
425	200	194	0.205275304
465	205	194	0.205275304
465	215	184	0.205275304
500	220	275	0.205275304
495	210	265	0.205275304
455	210	130	0.205275304
320	195	110	0.206145114
215	155	86	0.206145114
185	195	71	0.206145114
300	200	225	0.206145114
260	215	215	0.206145114
265	195	210	0.206145114
440	215	209	0.206145114
435	235	194	0.206145114
495	290	185	0.206145114
350	205	135	0.207014925
360	195	130	0.207014925
355	210	95	0.207014925
310	215	75	0.207014925
320	190	50	0.207014925
215	160	101	0.207014925
230	165	91	0.207014925
225	180	71	0.207014925
230	165	66	0.207014925
195	205	66	0.207014925
185	205	66	0.207014925
170	205	61	0.207014925
260	215	210	0.207014925
255	185	200	0.207014925
440	215	204	0.207014925
485	240	199	0.207014925
455	230	179	0.207014925
450	215	240	0.207014925
460	215	235	0.207014925
455	300	255	0.207014925
445	315	245	0.207014925
455	215	135	0.207014925
520	285	210	0.207014925
190	185	41	0.207884735
170	190	26	0.207884735
285	235	275	0.207884735
435	230	204	0.207884735
480	210	199	0.207884735
460	240	194	0.207884735
475	240	189	0.207884735
455	245	184	0.207884735
340	210	135	0.208754546
335	220	130	0.208754546
330	220	125	0.208754546
330	200	115	0.208754546
305	195	90	0.208754546
315	185	55	0.208754546
235	170	86	0.208754546
190	205	66	0.208754546
200	165	56	0.208754546
210	190	51	0.208754546
165	180	16	0.208754546
445	205	189	0.208754546
470	315	250	0.208754546
450	135	200	0.208754546
345	225	115	0.209624357
345	215	80	0.209624357
215	170	91	0.209624357
285	225	245	0.209624357
300	215	220	0.209624357
470	245	184	0.209624357
450	310	265	0.209624357
505	275	215	0.209624357
495	290	170	0.209624357
365	210	145	0.210494167
330	220	85	0.210494167
335	190	70	0.210494167
225	185	81	0.210494167
220	155	81	0.210494167
165	205	56	0.210494167
460	280	280	0.210494167
390	245	285	0.210494167
395	245	280	0.210494167
325	200	120	0.211363978
340	200	115	0.211363978
340	205	115	0.211363978
295	230	90	0.211363978
305	205	90	0.211363978
320	200	80	0.211363978
185	180	91	0.211363978
175	195	51	0.211363978
160	195	51	0.211363978
150	185	21	0.211363978
265	190	220	0.211363978
285	210	205	0.211363978
290	195	165	0.211363978
455	245	199	0.211363978
485	220	199	0.211363978
480	240	189	0.211363978
475	230	184	0.211363978
465	235	179	0.211363978
505	215	265	0.211363978
480	205	255	0.211363978
480	205	245	0.211363978
460	310	260	0.211363978
455	210	110	0.211363978
495	300	190	0.211363978
360	205	120	0.212233789
335	210	95	0.212233789
305	200	90	0.212233789
320	200	85	0.212233789
300	230	80	0.212233789
195	185	101	0.212233789
220	165	96	0.212233789
210	170	81	0.212233789
200	155	71	0.212233789
185	170	56	0.212233789
160	190	51	0.212233789
270	215	210	0.212233789
435	215	204	0.212233789
450	245	199	0.212233789
465	210	194	0.212233789
475	210	275	0.212233789
515	285	190	0.212233789
450	135	220	0.212233789
295	225	90	0.213103599
200	190	56	0.213103599
305	235	275	0.213103599
470	240	204	0.213103599
450	230	184	0.213103599
515	220	275	0.213103599
480	200	260	0.213103599
465	220	255	0.213103599
490	215	240	0.213103599
455	215	230	0.213103599
315	230	110	0.21397341
330	185	65	0.21397341
190	180	91	0.21397341
185	170	81	0.21397341
295	240	260	0.21397341
300	190	240	0.21397341
260	185	215	0.21397341
450	210	245	0.21397341
475	300	250	0.21397341
505	295	175	0.21397341
335	205	135	0.21484322
305	200	95	0.21484322
325	225	85	0.21484322
310	200	80	0.21484322
225	175	81	0.21484322
225	175	71	0.21484322
305	195	255	0.21484322
270	205	215	0.21484322
235	195	215	0.21484322
265	185	210	0.21484322
270	205	185	0.21484322
215	200	170	0.21484322
470	215	204	0.21484322
490	210	265	0.21484322
460	215	230	0.21484322
460	290	285	0.21484322
445	140	205	0.21484322
330	220	130	0.215713031
370	220	115	0.215713031
330	225	110	0.215713031
305	220	80	0.215713031
195	160	86	0.215713031
185	185	81	0.215713031
195	160	71	0.215713031
160	200	46	0.215713031
165	200	36	0.215713031
320	205	280	0.215713031
300	185	220	0.215713031
250	210	200	0.215713031
465	205	204	0.215713031
485	205	199	0.215713031
445	230	194	0.215713031
525	280	220	0.215713031
525	285	195	0.215713031
355	225	130	0.216582842
375	215	120	0.216582842
335	195	115	0.216582842
210	175	106	0.216582842
220	175	86	0.216582842
185	165	76	0.216582842
175	185	21	0.216582842
300	225	280	0.216582842
295	220	255	0.216582842
400	235	204	0.216582842
435	225	189	0.216582842
470	240	179	0.216582842
475	205	245	0.216582842
375	205	135	0.217452652
195	190	91	0.217452652
225	180	86	0.217452652
285	220	240	0.217452652
260	220	220	0.217452652
435	230	199	0.217452652
455	200	174	0.217452652
390	250	305	0.217452652
310	210	110	0.218322463
365	210	110	0.218322463
325	210	100	0.218322463
190	160	76	0.218322463
200	205	66	0.218322463
165	190	56	0.218322463
295	190	235	0.218322463
275	225	225	0.218322463
255	190	215	0.218322463
420	230	194	0.218322463
385	255	300	0.218322463
310	200	105	0.219192273
340	225	95	0.219192273
310	195	90	0.219192273
320	230	90	0.219192273
365	195	85	0.219192273
195	170	96	0.219192273
180	195	71	0.219192273
190	200	66	0.219192273
175	200	31	0.219192273
265	185	200	0.219192273
475	210	199	0.219192273
460	230	174	0.219192273
480	210	225	0.219192273
475	280	285	0.219192273
435	300	240	0.219192273
445	205	95	0.219192273
445	140	200	0.219192273
350	225	130	0.220062084
315	225	80	0.220062084
310	195	75	0.220062084
290	220	235	0.220062084
445	210	189	0.220062084
475	280	280	0.220062084
505	300	210	0.220062084
515	275	195	0.220062084
300	225	85	0.220931895
210	170	101	0.220931895
220	180	56	0.220931895
205	180	31	0.220931895
490	240	199	0.220931895
460	225	174	0.220931895
485	210	240	0.220931895
460	285	280	0.220931895
450	210	100	0.220931895
510	285	205	0.220931895
360	195	120	0.221801705
315	240	100	0.221801705
355	190	80	0.221801705
200	170	71	0.221801705
190	200	56	0.221801705
185	190	46	0.221801705
325	215	290	0.221801705
305	190	265	0.221801705
290	185	215	0.221801705
445	215	204	0.221801705
490	210	245	0.221801705
450	285	260	0.221801705
440	230	140	0.221801705
450	210	115	0.221801705
520	280	205	0.221801705
450	145	205	0.221801705
360	195	100	0.222671516
330	230	85	0.222671516
210	160	76	0.222671516
190	195	71	0.222671516
475	210	194	0.222671516
475	245	179	0.222671516
470	210	225	0.222671516
320	200	115	0.223541326
335	220	80	0.223541326
350	185	65	0.223541326
220	185	91	0.223541326
205	165	56	0.223541326
295	220	245	0.223541326
260	210	225	0.223541326
440	245	194	0.223541326
485	230	194	0.223541326
460	195	174	0.223541326
510	275	205	0.223541326
365	200	115	0.224411137
320	205	100	0.224411137
320	200	95	0.224411137
315	215	85	0.224411137
315	190	80	0.224411137
360	205	75	0.224411137
180	170	86	0.224411137
190	190	61	0.224411137
255	210	215	0.224411137
275	195	210	0.224411137
265	215	210	0.224411137
300	215	205	0.224411137
245	185	190	0.224411137
280	195	165	0.224411137
455	195	204	0.224411137
445	240	199	0.224411137
455	205	184	0.224411137
495	210	270	0.224411137
460	285	260	0.224411137
435	310	255	0.224411137
455	295	240	0.224411137
460	230	145	0.224411137
445	205	105	0.224411137
510	295	190	0.224411137
335	205	75	0.225280948
220	175	96	0.225280948
240	170	86	0.225280948
225	175	86	0.225280948
180	175	61	0.225280948
285	235	255	0.225280948
305	190	240	0.225280948
280	215	235	0.225280948
280	190	150	0.225280948
460	235	194	0.225280948
465	245	179	0.225280948
470	245	179	0.225280948
455	225	174	0.225280948
450	205	105	0.225280948
335	185	65	0.226150758
205	170	86	0.226150758
185	195	86	0.226150758
170	165	86	0.226150758
185	190	21	0.226150758
265	185	185	0.226150758
470	240	194	0.226150758
470	200	189	0.226150758
440	300	250	0.226150758
450	310	230	0.226150758
450	305	220	0.226150758
520	290	200	0.226150758
500	285	180	0.226150758
430	140	195	0.226150758
360	225	125	0.227020569
365	225	125	0.227020569
355	210	115	0.227020569
330	230	90	0.227020569
225	170	76	0.227020569
190	185	66	0.227020569
185	165	66	0.227020569
175	190	31	0.227020569
180	180	21	0.227020569
315	190	245	0.227020569
240	195	215	0.227020569
280	210	205	0.227020569
465	215	209	0.227020569
465	210	199	0.227020569
470	205	184	0.227020569
525	215	295	0.227020569
490	210	280	0.227020569
475	205	280	0.227020569
470	290	285	0.227020569
490	290	185	0.227020569
435	135	180	0.227020569
340	215	110	0.227890379
305	225	105	0.227890379
370	200	100	0.227890379
310	195	85	0.227890379
330	205	280	0.227890379
295	195	245	0.227890379
295	225	235	0.227890379
255	185	210	0.227890379
445	240	204	0.227890379
435	210	199	0.227890379
460	235	174	0.227890379
505	210	265	0.227890379
395	250	300	0.227890379
460	210	125	0.227890379
525	295	195	0.227890379
520	285	195	0.227890379
505	275	190	0.227890379
330	205	80	0.22876019
190	165	101	0.22876019
195	180	96	0.22876019
220	185	81	0.22876019
195	200	71	0.22876019
195	180	16	0.22876019
295	190	230	0.22876019
260	185	200	0.22876019
240	185	185	0.22876019
335	205	175	0.22876019
465	215	275	0.22876019
455	220	250	0.22876019
455	290	280	0.22876019
480	305	270	0.22876019
445	305	265	0.22876019
390	230	295	0.22876019
500	285	190	0.22876019
425	170	195	0.22876019
325	235	105	0.229630001
330	210	105	0.229630001
210	160	96	0.229630001
205	175	46	0.229630001
290	240	260	0.229630001
285	225	255	0.229630001
490	205	204	0.229630001
440	215	125	0.229630001
530	285	225	0.229630001
515	295	220	0.229630001
515	285	205	0.229630001
350	225	135	0.230499811
360	215	115	0.230499811
310	210	105	0.230499811
365	205	95	0.230499811
320	195	70	0.230499811
195	200	76	0.230499811
190	195	46	0.230499811
290	185	200	0.230499811
