x	y	z	g
190	220	90	43076.73878
180	195	85	43076.73878
200	195	85	43076.73878
210	190	85	43076.73878
215	220	85	43076.73878
200	175	80	43076.73878
240	215	65	43076.73878
220	220	55	43076.73878
310	235	65	43076.73878
160	195	130	43303.11701
180	195	130	43303.11701
175	205	120	43303.11701
195	245	120	43303.11701
175	185	115	43303.11701
195	200	115	43303.11701
185	190	105	43303.11701
245	195	20	43303.11701
305	185	130	43303.11701
100	170	265	43303.11701
140	165	215	43303.11701
160	215	125	43329.49525
190	210	120	43329.49525
205	225	120	43329.49525
195	230	110	43329.49525
165	190	105	43329.49525
185	215	100	43329.49525
210	230	85	43329.49525
210	235	80	43329.49525
215	220	45	43329.49525
230	205	35	43329.49525
115	160	255	43329.49525
145	205	215	43329.49525
235	170	255	43329.49525
170	185	115	43355.87349
180	200	115	43355.87349
165	185	110	43355.87349
175	195	105	43355.87349
175	195	115	43582.25173
180	215	115	43582.25173
205	235	80	43582.25173
215	205	35	43582.25173
325	215	135	43582.25173
310	195	70	43808.62997
175	245	135	43808.62997
160	215	120	43808.62997
165	185	120	43808.62997
210	235	120	43808.62997
200	190	100	43808.62997
205	235	100	43808.62997
170	225	235	43808.62997
305	255	115	43808.62997
145	200	130	44035.00821
180	230	120	44035.00821
205	245	120	44035.00821
185	200	115	44035.00821
195	225	90	44035.00821
210	230	70	44035.00821
110	205	255	44035.00821
120	200	230	44035.00821
130	170	220	44035.00821
175	190	135	44261.38645
200	195	115	44261.38645
180	225	110	44261.38645
205	200	110	44261.38645
215	225	110	44261.38645
190	215	100	44261.38645
190	205	90	44261.38645
200	215	70	44261.38645
215	210	50	44261.38645
225	205	35	44261.38645
165	180	160	44261.38645
320	195	65	44487.76469
315	210	60	44487.76469
170	220	120	44487.76469
195	225	110	44487.76469
175	195	95	44487.76469
210	220	45	44487.76469
345	185	120	44487.76469
130	165	230	44487.76469
170	185	120	44514.14294
200	225	105	44514.14294
230	200	80	44514.14294
310	215	75	44740.52118
315	215	65	44740.52118
180	210	140	44740.52118
170	190	135	44740.52118
155	195	125	44740.52118
190	235	100	44740.52118
200	235	100	44740.52118
215	235	95	44740.52118
225	190	60	44740.52118
215	190	55	44740.52118
335	190	120	44740.52118
110	190	250	44740.52118
105	175	245	44740.52118
210	195	255	44740.52118
215	165	245	44740.52118
140	175	80	44740.52118
195	215	75	44966.89942
215	220	60	44966.89942
100	170	280	44966.89942
295	255	115	44966.89942
305	195	90	45193.27766
150	200	120	45193.27766
195	235	100	45193.27766
185	195	90	45193.27766
220	210	50	45193.27766
340	185	125	45193.27766
125	200	230	45193.27766
175	210	140	45419.6559
170	200	125	45419.6559
220	240	90	45419.6559
230	215	75	45419.6559
175	235	120	45646.03414
160	215	115	45646.03414
165	185	115	45646.03414
170	235	115	45646.03414
220	235	90	45646.03414
320	190	140	45646.03414
305	205	90	45872.41238
200	210	125	45872.41238
210	225	85	45872.41238
225	225	85	45872.41238
195	180	75	45872.41238
235	215	55	45872.41238
240	195	20	45872.41238
335	200	150	45872.41238
340	210	110	45872.41238
220	230	175	45872.41238
120	170	230	45872.41238
145	160	210	45872.41238
305	200	90	46098.79062
190	215	135	46098.79062
165	195	130	46098.79062
175	200	115	46098.79062
200	235	110	46098.79062
185	185	105	46098.79062
200	185	95	46098.79062
200	200	90	46098.79062
225	220	85	46098.79062
235	235	180	46098.79062
185	220	90	46325.16886
195	175	80	46325.16886
210	195	75	46325.16886
220	190	50	46325.16886
110	175	240	46325.16886
135	170	205	46325.16886
195	210	125	46551.5471
200	200	115	46551.5471
210	245	95	46551.5471
225	185	65	46551.5471
325	185	135	46551.5471
105	200	285	46551.5471
310	200	80	46777.92533
295	195	70	46777.92533
315	200	25	46777.92533
185	185	85	46777.92533
215	190	50	46777.92533
235	225	155	46777.92533
110	185	260	46777.92533
110	185	250	46777.92533
205	165	255	46777.92533
305	220	80	47004.30357
190	190	120	47004.30357
190	235	115	47004.30357
200	215	115	47004.30357
190	190	105	47004.30357
225	230	80	47004.30357
230	185	75	47004.30357
220	230	70	47004.30357
220	190	245	47004.30357
175	205	140	47230.68181
165	205	120	47230.68181
200	195	110	47230.68181
200	180	65	47230.68181
210	215	55	47230.68181
190	220	125	47457.06006
160	210	120	47457.06006
165	215	135	47683.4383
180	245	135	47683.4383
195	190	110	47683.4383
185	235	100	47683.4383
220	220	90	47683.4383
155	180	55	47683.4383
280	220	95	47909.81654
190	200	130	47909.81654
205	225	105	47909.81654
195	230	100	47909.81654
210	230	65	47909.81654
280	225	140	47909.81654
145	165	190	47909.81654
310	195	75	48136.19478
200	225	115	48136.19478
175	200	135	48362.57302
345	210	100	48362.57302
115	190	235	48362.57302
130	190	210	48362.57302
140	165	205	48362.57302
195	230	125	48588.95126
185	200	105	48588.95126
195	230	90	48588.95126
200	220	80	48588.95126
345	210	115	48588.95126
135	165	210	48588.95126
155	215	250	48588.95126
175	190	110	48815.3295
195	225	105	48815.3295
155	165	190	48815.3295
160	190	140	49041.70774
165	215	125	49041.70774
205	225	125	49041.70774
180	195	90	49041.70774
305	185	135	49041.70774
95	170	280	49041.70774
205	200	120	49268.08598
205	245	110	49268.08598
195	220	95	49268.08598
180	185	90	49268.08598
230	215	60	49268.08598
250	195	20	49268.08598
350	205	105	49268.08598
230	215	180	49268.08598
205	195	255	49268.08598
225	165	235	49268.08598
310	205	35	49494.46422
165	205	130	49494.46422
160	205	120	49494.46422
205	205	95	49494.46422
225	190	95	49494.46422
250	190	5	49494.46422
95	180	265	49494.46422
305	255	110	49494.46422
280	200	100	49720.84246
180	200	120	49720.84246
195	240	120	49720.84246
200	225	120	49720.84246
215	195	120	49720.84246
215	235	100	49720.84246
200	220	55	49720.84246
320	185	135	49720.84246
240	205	155	49720.84246
160	200	110	49947.2207
185	185	100	49947.2207
195	215	100	49947.2207
200	180	100	49947.2207
200	195	100	49947.2207
215	190	100	49947.2207
210	220	65	49947.2207
205	210	55	49947.2207
225	230	175	49947.2207
100	170	260	49947.2207
145	180	60	49947.2207
310	195	85	50173.59894
170	210	140	50173.59894
155	200	135	50173.59894
170	240	135	50173.59894
190	245	115	50173.59894
195	235	115	50173.59894
210	225	110	50173.59894
335	210	125	50173.59894
120	165	230	50173.59894
215	165	255	50173.59894
160	170	45	50173.59894
175	220	130	50399.97719
165	215	115	50399.97719
215	235	110	50399.97719
190	230	105	50399.97719
210	190	95	50399.97719
220	195	70	50399.97719
140	190	195	50399.97719
145	185	175	50399.97719
210	165	245	50399.97719
230	165	230	50399.97719
175	190	130	50626.35543
200	235	125	50626.35543
180	205	80	50626.35543
240	195	245	50626.35543
320	195	70	50852.73367
150	210	130	50852.73367
170	185	110	50852.73367
190	230	110	50852.73367
195	225	80	50852.73367
215	180	55	50852.73367
240	185	55	50852.73367
350	210	100	50852.73367
150	185	60	50852.73367
310	190	70	51079.1119
185	195	140	51079.1119
155	210	125	51079.1119
195	185	95	51079.1119
210	205	95	51079.1119
200	235	90	51079.1119
330	200	140	51079.1119
170	210	135	51305.49014
160	185	115	51305.49014
165	180	115	51305.49014
185	190	115	51305.49014
175	225	110	51305.49014
235	210	80	51305.49014
205	215	45	51305.49014
120	160	245	51305.49014
275	220	100	51531.86838
165	190	135	51531.86838
210	245	115	51531.86838
240	185	65	51531.86838
235	200	165	51531.86838
300	190	70	51758.24662
225	205	175	51758.24662
105	165	260	51758.24662
130	195	230	51758.24662
120	170	220	51758.24662
200	230	125	51984.62486
175	185	110	51984.62486
170	220	100	51984.62486
205	180	100	51984.62486
210	190	90	51984.62486
200	205	85	51984.62486
225	185	60	51984.62486
355	210	105	51984.62486
275	225	140	51984.62486
205	165	250	51984.62486
145	175	60	51984.62486
180	235	125	52211.0031
165	190	115	52211.0031
215	240	90	52211.0031
220	190	90	52211.0031
245	180	30	52211.0031
235	195	165	52211.0031
125	195	230	52211.0031
315	195	65	52437.38134
160	205	135	52437.38134
180	200	105	52437.38134
230	180	45	52437.38134
330	200	145	52437.38134
115	195	250	52437.38134
150	185	55	52437.38134
175	235	135	52663.75958
200	190	80	52663.75958
225	215	60	52663.75958
140	160	210	52663.75958
180	230	110	52890.13782
215	250	105	52890.13782
195	225	75	52890.13782
205	225	75	52890.13782
335	185	120	52890.13782
155	195	130	53116.51606
195	195	125	53116.51606
170	225	110	53116.51606
175	185	100	53116.51606
190	235	95	53116.51606
195	190	80	53116.51606
220	220	75	53116.51606
205	210	50	53116.51606
120	165	245	53116.51606
180	205	140	53342.89431
175	200	125	53342.89431
195	225	115	53342.89431
115	175	235	53342.89431
195	230	115	53569.27255
175	215	105	53569.27255
225	195	100	53569.27255
185	190	85	53569.27255
215	215	45	53569.27255
165	225	240	53569.27255
200	195	120	53795.65079
200	210	120	53795.65079
205	195	105	53795.65079
220	215	50	53795.65079
220	225	180	53795.65079
130	170	210	53795.65079
165	235	130	54022.02903
200	200	120	54022.02903
205	220	55	54022.02903
325	190	100	54022.02903
110	190	240	54022.02903
180	225	105	54248.40727
180	200	100	54248.40727
240	175	50	54248.40727
330	220	135	54248.40727
320	185	120	54248.40727
145	190	130	54474.78551
205	210	120	54474.78551
210	240	120	54474.78551
175	215	100	54474.78551
195	235	90	54474.78551
200	225	80	54474.78551
115	175	245	54474.78551
220	165	240	54474.78551
210	225	105	54701.16375
190	225	85	54701.16375
230	225	85	54701.16375
235	185	65	54701.16375
225	215	50	54701.16375
245	225	155	54701.16375
155	190	185	54701.16375
310	210	60	54927.54199
155	190	135	54927.54199
180	240	135	54927.54199
185	235	135	54927.54199
180	220	115	54927.54199
110	195	255	54927.54199
110	185	235	54927.54199
115	180	225	54927.54199
155	190	175	54927.54199
190	185	105	55153.92022
210	225	80	55153.92022
350	215	130	55153.92022
160	180	155	55153.92022
210	165	255	55153.92022
210	175	255	55153.92022
170	205	135	55380.29846
185	195	100	55380.29846
215	220	55	55380.29846
320	215	135	55380.29846
125	170	235	55380.29846
125	170	210	55380.29846
140	200	210	55380.29846
240	170	245	55380.29846
225	165	240	55380.29846
240	195	235	55380.29846
175	205	135	55606.6767
160	230	125	55606.6767
185	200	110	55606.6767
215	215	50	55606.6767
300	205	95	55833.05494
290	200	90	55833.05494
295	200	85	55833.05494
315	195	75	55833.05494
160	200	140	55833.05494
185	200	130	55833.05494
190	235	125	55833.05494
210	235	100	55833.05494
195	195	85	55833.05494
205	175	75	55833.05494
215	220	70	55833.05494
215	185	65	55833.05494
220	215	55	55833.05494
315	195	120	55833.05494
225	215	180	55833.05494
215	165	240	55833.05494
245	200	240	55833.05494
170	230	120	56059.43319
200	230	105	56059.43319
220	200	80	56059.43319
210	210	50	56059.43319
325	200	140	56059.43319
230	220	170	56059.43319
205	230	90	56285.81143
225	185	75	56285.81143
220	225	70	56285.81143
310	210	135	56285.81143
335	210	105	56285.81143
110	185	240	56285.81143
150	160	200	56285.81143
215	195	255	56285.81143
305	245	90	56285.81143
305	190	75	56512.18967
185	230	140	56512.18967
160	190	135	56512.18967
160	185	130	56512.18967
175	205	125	56512.18967
170	205	120	56512.18967
215	245	95	56512.18967
205	230	85	56512.18967
195	220	70	56512.18967
340	230	135	56512.18967
235	190	245	56512.18967
195	195	120	56738.56791
235	225	85	56738.56791
330	195	130	56738.56791
120	185	220	56738.56791
160	185	175	56738.56791
180	215	140	56964.94615
220	180	60	56964.94615
295	205	75	57191.32439
180	195	110	57191.32439
325	185	130	57191.32439
230	235	180	57191.32439
190	220	115	57417.70263
170	190	105	57417.70263
175	205	90	57417.70263
335	225	135	57417.70263
310	185	125	57417.70263
355	185	105	57417.70263
225	220	170	57417.70263
130	200	220	57417.70263
135	165	220	57417.70263
175	225	115	57644.08087
230	210	50	57644.08087
105	190	260	57644.08087
305	185	60	57870.45911
160	220	140	57870.45911
190	205	140	57870.45911
195	220	125	57870.45911
180	235	120	57870.45911
180	185	115	57870.45911
210	195	70	57870.45911
220	185	60	57870.45911
250	200	35	57870.45911
135	190	200	57870.45911
275	205	105	58096.83735
305	195	80	58096.83735
180	190	115	58096.83735
185	195	85	58096.83735
195	185	80	58096.83735
330	190	135	58096.83735
205	190	240	58096.83735
295	200	80	58323.21559
175	215	140	58323.21559
185	200	120	58323.21559
190	225	90	58323.21559
230	210	80	58323.21559
275	220	145	58323.21559
125	165	230	58323.21559
155	195	135	58549.59383
175	220	120	58549.59383
200	205	120	58549.59383
200	220	70	58549.59383
220	205	40	58549.59383
235	195	25	58549.59383
160	195	140	58775.97207
175	210	135	58775.97207
205	225	85	58775.97207
215	210	40	58775.97207
230	195	25	58775.97207
105	170	285	58775.97207
125	170	230	58775.97207
180	210	135	59002.35031
175	225	105	59002.35031
195	205	90	59002.35031
185	180	80	59002.35031
185	205	70	59002.35031
210	205	40	59002.35031
150	180	60	59002.35031
190	205	130	59228.72855
190	200	115	59228.72855
210	205	90	59228.72855
205	195	75	59228.72855
160	210	130	59455.10679
190	245	120	59455.10679
225	205	95	59455.10679
195	215	70	59455.10679
350	220	130	59455.10679
105	185	260	59455.10679
240	195	250	59455.10679
310	200	75	59681.48503
180	235	135	59681.48503
170	190	115	59681.48503
170	225	100	59681.48503
195	220	80	59681.48503
200	225	75	59681.48503
220	195	65	59681.48503
225	195	65	59681.48503
200	215	55	59681.48503
305	195	75	59907.86327
305	190	65	59907.86327
100	175	255	59907.86327
165	240	135	60134.24151
170	195	130	60134.24151
160	195	125	60134.24151
170	215	105	60134.24151
190	195	95	60134.24151
210	175	75	60134.24151
215	195	75	60134.24151
215	230	70	60134.24151
230	185	65	60134.24151
115	205	245	60134.24151
125	175	235	60134.24151
140	195	220	60134.24151
220	165	235	60134.24151
300	210	90	60360.61975
205	205	90	60360.61975
205	230	75	60360.61975
335	220	135	60360.61975
335	210	130	60360.61975
125	165	235	60360.61975
310	205	30	60586.99799
160	215	135	60586.99799
190	215	95	60586.99799
225	200	80	60586.99799
205	180	65	60586.99799
315	210	130	60586.99799
230	195	165	60586.99799
175	215	130	60813.37623
300	185	135	60813.37623
95	180	280	60813.37623
275	195	100	61039.75447
315	190	50	61039.75447
195	225	100	61039.75447
215	200	90	61039.75447
235	205	65	61039.75447
115	210	260	61039.75447
120	175	245	61039.75447
125	175	210	61039.75447
235	170	245	61039.75447
310	220	80	61266.13271
190	240	110	61266.13271
340	210	115	61266.13271
230	235	175	61266.13271
240	225	150	61266.13271
305	215	80	61492.51095
300	200	60	61492.51095
180	215	110	61492.51095
220	190	65	61492.51095
325	190	135	61492.51095
95	185	285	61492.51095
285	205	110	61718.88919
185	215	135	61718.88919
150	215	130	61718.88919
155	190	130	61718.88919
190	210	125	61718.88919
195	230	95	61718.88919
195	225	85	61718.88919
205	220	75	61718.88919
300	200	130	61718.88919
320	185	125	61718.88919
295	195	75	61945.26744
320	210	50	61945.26744
215	185	70	61945.26744
230	185	60	61945.26744
345	185	125	61945.26744
340	185	120	61945.26744
125	180	200	61945.26744
210	195	250	61945.26744
295	205	70	62171.64568
195	225	125	62171.64568
195	200	120	62171.64568
195	220	90	62171.64568
210	235	75	62171.64568
320	190	135	62171.64568
125	175	230	62171.64568
305	205	75	62398.02392
180	190	130	62398.02392
165	230	125	62398.02392
210	225	115	62398.02392
200	230	85	62398.02392
205	220	70	62398.02392
215	235	175	62398.02392
145	190	195	62398.02392
210	200	110	62624.40216
210	250	105	62624.40216
200	230	95	62624.40216
190	190	80	62624.40216
220	220	60	62624.40216
135	175	210	62624.40216
185	215	105	62850.7804
220	200	85	62850.7804
220	235	180	62850.7804
125	200	235	62850.7804
240	165	245	62850.7804
305	205	95	63077.15864
290	210	90	63077.15864
210	200	120	63077.15864
170	220	110	63077.15864
210	195	85	63077.15864
200	185	80	63077.15864
210	185	45	63077.15864
130	170	215	63077.15864
185	205	120	63303.53688
175	235	110	63303.53688
220	185	80	63303.53688
205	225	70	63303.53688
210	220	70	63303.53688
200	210	50	63303.53688
245	195	25	63303.53688
120	175	225	63303.53688
245	185	230	63303.53688
145	190	55	63303.53688
285	210	115	63529.91511
160	195	135	63529.91511
180	230	135	63529.91511
165	195	125	63529.91511
105	170	265	63529.91511
220	170	245	63529.91511
185	235	125	63756.29335
345	210	110	63756.29335
235	220	140	63756.29335
120	175	235	63756.29335
225	190	255	63756.29335
315	200	75	63982.67159
190	200	125	63982.67159
200	195	90	63982.67159
195	215	80	63982.67159
225	180	55	63982.67159
165	170	45	63982.67159
310	195	80	64209.04983
210	235	110	64209.04983
190	215	105	64209.04983
185	225	100	64209.04983
180	210	95	64209.04983
215	190	90	64209.04983
200	215	75	64209.04983
135	170	210	64209.04983
165	210	135	64435.42807
175	190	125	64435.42807
215	220	110	64435.42807
230	185	80	64435.42807
230	225	80	64435.42807
230	215	50	64435.42807
275	225	145	64435.42807
310	190	60	64661.80631
350	225	135	64661.80631
215	205	175	64661.80631
120	190	235	64661.80631
120	180	220	64661.80631
345	215	100	64888.18456
230	200	180	64888.18456
120	165	235	64888.18456
130	180	210	64888.18456
285	200	90	65114.5628
180	250	135	65114.5628
125	175	225	65114.5628
150	185	175	65114.5628
300	255	105	65114.5628
310	195	60	65340.94104
190	190	110	65340.94104
195	220	75	65340.94104
220	185	70	65340.94104
210	220	55	65340.94104
135	180	85	65340.94104
170	220	145	65567.31928
180	205	120	65567.31928
200	230	75	65567.31928
230	190	60	65567.31928
230	215	55	65567.31928
210	190	50	65567.31928
305	190	70	65793.69752
220	195	100	65793.69752
345	215	105	65793.69752
230	220	165	65793.69752
105	200	265	65793.69752
150	180	65	65793.69752
300	200	95	66020.07576
300	195	80	66020.07576
180	195	140	66020.07576
160	180	160	66020.07576
215	165	235	66020.07576
180	205	130	66246.454
185	190	110	66246.454
165	205	105	66246.454
235	185	55	66246.454
105	195	260	66246.454
195	240	135	66472.83224
180	190	110	66472.83224
185	195	80	66472.83224
235	210	70	66472.83224
205	185	65	66472.83224
250	190	25	66472.83224
310	240	65	66472.83224
155	180	65	66472.83224
210	195	105	66699.21048
120	180	225	66699.21048
310	230	40	66699.21048
310	195	45	66925.58872
320	200	25	66925.58872
185	215	110	66925.58872
170	225	105	66925.58872
180	205	90	66925.58872
225	185	80	66925.58872
235	230	165	66925.58872
320	195	60	67151.96696
330	195	40	67151.96696
210	195	95	67151.96696
325	200	145	67151.96696
320	195	110	67151.96696
130	175	210	67151.96696
155	185	175	67151.96696
295	210	90	67378.3452
165	200	140	67378.3452
160	205	125	67378.3452
195	230	105	67378.3452
230	190	65	67378.3452
240	200	35	67378.3452
325	220	135	67378.3452
335	225	130	67378.3452
105	175	255	67378.3452
295	195	80	67604.72344
175	225	100	67604.72344
215	195	90	67604.72344
205	185	80	67604.72344
220	225	60	67604.72344
310	200	130	67604.72344
165	210	140	67831.10168
195	220	115	67831.10168
195	195	110	67831.10168
200	215	110	67831.10168
180	195	80	67831.10168
210	215	45	67831.10168
355	225	135	67831.10168
120	175	230	67831.10168
155	165	195	67831.10168
210	195	100	68057.47992
250	180	30	68057.47992
140	205	220	68057.47992
280	200	90	68283.85816
295	200	90	68283.85816
315	205	35	68283.85816
185	235	120	68283.85816
220	215	60	68283.85816
145	165	205	68283.85816
205	195	250	68283.85816
195	205	110	68510.2364
180	185	100	68510.2364
215	200	85	68510.2364
205	185	75	68510.2364
220	180	55	68510.2364
220	165	250	68510.2364
305	230	45	68510.2364
180	195	95	68736.61464
225	215	185	68736.61464
115	205	250	68736.61464
130	200	230	68736.61464
290	200	85	68962.99288
305	200	55	68962.99288
200	225	110	68962.99288
340	215	125	68962.99288
310	200	125	68962.99288
140	160	205	68962.99288
140	185	180	68962.99288
210	225	70	69189.37112
230	220	65	69189.37112
320	185	115	69189.37112
100	185	260	69189.37112
160	205	130	69415.74936
165	205	115	69415.74936
170	200	110	69415.74936
185	180	85	69415.74936
210	230	75	69415.74936
225	215	75	69415.74936
230	185	55	69415.74936
325	195	130	69415.74936
315	205	125	69415.74936
235	205	255	69415.74936
305	200	60	69642.1276
170	200	140	69642.1276
190	225	100	69642.1276
350	215	135	69642.1276
345	210	105	69642.1276
290	205	75	69868.50584
155	205	135	69868.50584
205	225	115	69868.50584
225	225	180	69868.50584
310	245	70	69868.50584
185	235	130	70094.88408
190	225	115	70094.88408
190	205	70	70094.88408
160	190	175	70094.88408
155	180	160	70094.88408
240	170	235	70094.88408
185	240	135	70321.26232
195	225	120	70321.26232
205	200	115	70321.26232
235	220	170	70321.26232
315	205	40	70547.64056
175	190	115	70547.64056
190	195	85	70547.64056
220	215	185	70547.64056
115	200	250	70547.64056
130	170	230	70547.64056
205	190	80	70774.01881
225	225	70	70774.01881
205	215	60	70774.01881
335	190	125	70774.01881
120	180	245	70774.01881
230	175	250	70774.01881
235	195	250	70774.01881
185	205	140	71000.39705
205	220	125	71000.39705
195	205	70	71000.39705
230	205	65	71000.39705
235	210	60	71000.39705
240	195	25	71000.39705
160	195	180	71000.39705
310	205	40	71226.77529
170	215	135	71226.77529
170	235	135	71226.77529
190	240	135	71226.77529
205	190	50	71226.77529
240	190	50	71226.77529
125	190	215	71226.77529
175	195	140	71453.15353
205	210	125	71453.15353
195	215	110	71453.15353
180	220	90	71453.15353
220	190	85	71453.15353
220	195	165	71453.15353
115	165	245	71453.15353
185	225	115	71679.53176
205	220	115	71679.53176
215	215	35	71679.53176
245	185	235	71679.53176
165	195	135	71905.91
210	185	65	71905.91
220	215	40	71905.91
240	180	30	71905.91
235	210	170	71905.91
95	190	280	71905.91
100	180	260	71905.91
300	195	70	72132.28824
205	225	110	72132.28824
335	190	135	72132.28824
315	200	110	72132.28824
200	195	250	72132.28824
165	220	140	72358.66648
215	225	80	72358.66648
200	220	75	72358.66648
230	230	175	72358.66648
125	190	235	72358.66648
245	195	230	72358.66648
150	205	130	72585.04472
190	195	120	72585.04472
215	195	100	72585.04472
180	190	95	72585.04472
205	205	65	72585.04472
215	220	65	72585.04472
305	200	125	72585.04472
315	185	120	72585.04472
270	205	145	72585.04472
135	190	210	72585.04472
245	170	240	72585.04472
280	200	95	72811.42296
310	190	65	72811.42296
245	190	50	72811.42296
320	200	140	72811.42296
230	215	155	72811.42296
240	165	230	72811.42296
160	175	45	72811.42296
205	215	115	73037.8012
185	200	100	73037.8012
200	205	95	73037.8012
195	205	85	73037.8012
220	190	55	73037.8012
115	165	235	73037.8012
195	205	125	73264.17944
215	190	80	73264.17944
145	180	165	73264.17944
145	185	55	73264.17944
310	215	85	73490.55769
190	185	80	73490.55769
135	180	205	73490.55769
170	210	120	73716.93593
295	220	95	73943.31417
305	210	90	73943.31417
310	190	50	73943.31417
180	200	110	73943.31417
220	195	75	73943.31417
225	190	65	73943.31417
230	185	35	73943.31417
140	185	210	73943.31417
160	185	60	73943.31417
310	215	80	74169.69241
160	190	120	74169.69241
185	215	95	74169.69241
220	230	95	74169.69241
255	195	20	74169.69241
235	170	240	74169.69241
175	200	100	74396.07065
355	205	105	74396.07065
120	190	230	74396.07065
140	165	220	74396.07065
175	195	130	74622.44889
185	230	115	74622.44889
315	190	60	74848.82713
200	210	115	74848.82713
210	235	105	74848.82713
220	230	75	74848.82713
220	210	40	74848.82713
320	200	135	74848.82713
345	220	130	74848.82713
220	190	80	75075.20537
210	220	75	75075.20537
215	185	75	75075.20537
225	185	40	75075.20537
355	190	105	75075.20537
175	200	105	75301.58361
200	200	100	75301.58361
225	185	70	75301.58361
245	200	35	75301.58361
240	195	240	75301.58361
220	185	75	75527.96185
240	205	65	75527.96185
210	225	60	75527.96185
150	190	185	75754.34008
225	180	230	75754.34008
325	190	45	75980.71832
175	190	120	75980.71832
170	205	115	75980.71832
210	235	95	75980.71832
235	200	80	75980.71832
205	225	60	75980.71832
330	185	130	75980.71832
230	170	245	75980.71832
155	185	60	75980.71832
310	205	45	76207.09656
165	230	120	76207.09656
225	190	75	76207.09656
355	220	135	76207.09656
165	180	165	76207.09656
285	200	95	76433.47481
305	200	75	76433.47481
205	220	120	76433.47481
180	205	85	76433.47481
210	215	60	76433.47481
340	220	135	76433.47481
285	205	100	76659.85305
190	195	115	76659.85305
210	185	80	76659.85305
210	185	50	76659.85305
175	195	120	76886.23129
130	190	215	76886.23129
145	175	55	76886.23129
185	185	80	77112.60953
205	235	110	77338.98777
235	210	50	77338.98777
240	185	230	77338.98777
155	180	60	77338.98777
155	185	55	77338.98777
195	215	105	77565.36601
225	210	80	77565.36601
335	205	115	77565.36601
135	195	205	77565.36601
300	250	100	77565.36601
300	200	90	77791.74425
305	210	55	77791.74425
190	205	120	77791.74425
205	210	115	77791.74425
210	180	100	77791.74425
205	190	95	77791.74425
185	205	90	77791.74425
220	195	90	77791.74425
230	230	180	77791.74425
135	175	220	77791.74425
320	200	60	78018.12249
200	220	125	78018.12249
325	200	135	78018.12249
305	200	130	78018.12249
310	195	120	78018.12249
175	185	170	78018.12249
165	170	40	78018.12249
200	220	115	78244.50073
190	210	90	78244.50073
235	210	65	78244.50073
215	180	60	78244.50073
150	180	160	78244.50073
215	190	240	78244.50073
210	220	110	78470.87897
190	210	100	78470.87897
205	190	90	78470.87897
240	210	50	78470.87897
105	185	250	78470.87897
125	180	205	78470.87897
190	195	110	78697.25721
185	190	95	78697.25721
215	220	90	78697.25721
185	190	80	78697.25721
205	225	80	78697.25721
330	210	125	78697.25721
110	175	235	78697.25721
135	170	195	78697.25721
150	165	195	78697.25721
170	180	165	78697.25721
175	200	230	78697.25721
175	210	130	78923.63545
180	195	120	78923.63545
215	185	55	78923.63545
240	225	155	78923.63545
130	165	225	78923.63545
140	170	210	78923.63545
130	180	205	78923.63545
150	200	135	79150.01369
210	215	110	79150.01369
180	230	95	79150.01369
225	190	50	79150.01369
220	205	45	79150.01369
315	185	125	79150.01369
360	190	105	79150.01369
300	245	90	79150.01369
190	195	125	79376.39194
180	210	110	79376.39194
220	185	55	79376.39194
210	210	45	79376.39194
345	220	135	79376.39194
95	180	260	79376.39194
110	180	235	79376.39194
260	170	235	79376.39194
170	220	240	79376.39194
300	250	90	79376.39194
310	200	65	79602.77018
170	180	170	79602.77018
325	190	40	79829.14842
190	190	70	79829.14842
190	215	70	79829.14842
225	240	180	79829.14842
210	185	260	79829.14842
225	170	245	79829.14842
245	195	245	79829.14842
340	225	130	80055.52665
320	205	125	80055.52665
130	195	215	80055.52665
215	180	245	80055.52665
220	225	80	80281.90489
135	170	200	80281.90489
240	190	250	80281.90489
240	170	240	80281.90489
315	210	65	80508.28313
325	195	40	80508.28313
250	205	45	80508.28313
215	190	245	80508.28313
310	205	75	80734.66137
200	205	125	80734.66137
205	205	85	80734.66137
270	225	145	80734.66137
125	190	230	80734.66137
155	175	65	80734.66137
290	220	95	80961.03961
185	205	130	80961.03961
205	240	110	80961.03961
175	220	100	80961.03961
220	210	80	80961.03961
230	185	45	80961.03961
360	185	105	80961.03961
350	215	105	80961.03961
125	185	240	80961.03961
135	165	215	80961.03961
245	190	230	80961.03961
170	195	135	81187.41785
225	220	60	81187.41785
215	185	50	81187.41785
185	210	125	81413.79609
170	200	105	81413.79609
255	190	35	81413.79609
240	230	160	81413.79609
275	215	140	81413.79609
120	180	215	81413.79609
145	180	70	81413.79609
320	215	50	81640.17433
170	195	125	81640.17433
215	185	80	81640.17433
215	185	60	81640.17433
220	225	170	81640.17433
180	225	100	81866.55257
240	205	50	81866.55257
250	185	15	81866.55257
245	165	230	81866.55257
175	215	135	82092.93081
195	200	90	82092.93081
150	170	195	82092.93081
215	210	100	82319.30906
230	195	65	82319.30906
165	185	175	82319.30906
300	205	70	82545.6873
155	205	130	82545.6873
175	205	105	82545.6873
210	220	95	82545.6873
210	215	50	82545.6873
185	210	110	82772.06554
210	195	90	82772.06554
225	205	45	82772.06554
115	175	225	82772.06554
295	210	100	82998.44378
295	205	95	82998.44378
190	210	85	82998.44378
235	195	80	82998.44378
215	225	70	82998.44378
240	180	35	82998.44378
175	175	165	82998.44378
240	205	250	82998.44378
