x	y	z	g
175	230	70	138.4484102
230	185	215	138.4484102
305	220	80	138.4484102
345	240	110	139.047207
185	225	135	139.047207
200	180	205	139.047207
320	220	250	139.047207
295	215	195	139.047207
200	220	95	139.6460038
425	220	215	139.6460038
360	210	100	140.2448006
210	225	80	140.2448006
230	190	70	140.2448006
235	190	230	140.2448006
305	220	230	140.2448006
375	225	95	140.8435974
355	230	90	140.8435974
400	195	85	140.8435974
220	200	105	140.8435974
165	230	65	140.8435974
220	185	55	140.8435974
205	225	245	140.8435974
195	230	240	140.8435974
435	220	235	140.8435974
350	225	80	141.4423942
195	220	90	141.4423942
345	210	30	142.041191
210	205	135	142.041191
180	210	205	142.041191
190	185	200	142.041191
290	235	265	142.041191
300	225	105	142.041191
300	225	85	142.041191
350	240	100	142.6399878
390	190	80	142.6399878
335	230	70	142.6399878
345	210	45	142.6399878
220	205	115	142.6399878
215	205	110	142.6399878
195	230	230	142.6399878
200	220	220	142.6399878
240	185	210	142.6399878
365	200	245	142.6399878
350	245	110	143.2387846
365	230	85	143.2387846
195	225	245	143.2387846
205	185	185	143.2387846
370	220	80	143.8375814
385	185	65	143.8375814
190	220	100	143.8375814
225	210	80	143.8375814
355	230	75	144.4363782
395	205	75	144.4363782
340	205	35	144.4363782
210	205	115	144.4363782
160	245	110	144.4363782
215	215	95	144.4363782
210	195	65	144.4363782
220	215	65	144.4363782
185	215	60	144.4363782
240	185	45	144.4363782
195	220	235	144.4363782
180	185	230	144.4363782
335	195	160	144.4363782
280	230	110	144.4363782
315	215	85	144.4363782
430	210	210	144.4363782
370	205	75	145.035175
345	205	35	145.035175
200	235	110	145.035175
205	215	90	145.035175
205	205	235	145.035175
225	190	235	145.035175
295	225	105	145.035175
170	235	100	145.6339718
220	185	40	145.6339718
200	220	195	145.6339718
430	220	245	145.6339718
420	230	225	145.6339718
420	225	215	145.6339718
365	230	90	146.2327686
200	210	140	146.2327686
180	240	105	146.2327686
230	195	85	146.2327686
205	210	60	146.2327686
195	215	240	146.2327686
205	210	195	146.2327686
295	220	205	146.2327686
445	195	210	146.2327686
355	210	55	146.8315655
190	225	90	146.8315655
230	185	65	146.8315655
210	225	250	146.8315655
235	195	240	146.8315655
170	185	225	146.8315655
385	235	245	146.8315655
365	205	80	147.4303623
225	185	55	147.4303623
210	190	235	147.4303623
235	190	225	147.4303623
220	195	210	147.4303623
190	210	190	147.4303623
300	235	250	147.4303623
360	235	105	148.0291591
365	210	105	148.0291591
195	240	115	148.0291591
200	225	110	148.0291591
180	205	220	148.0291591
300	215	55	148.0291591
355	230	115	148.6279559
400	205	95	148.6279559
340	210	30	148.6279559
225	205	115	148.6279559
195	225	220	148.6279559
215	180	195	148.6279559
240	185	195	148.6279559
310	210	105	148.6279559
355	230	125	149.2267527
360	200	70	149.2267527
225	200	115	149.2267527
210	205	235	149.2267527
285	235	230	149.2267527
275	230	90	149.2267527
175	250	115	149.8255495
230	190	230	149.8255495
205	215	185	149.8255495
320	210	220	149.8255495
395	235	245	149.8255495
395	230	235	149.8255495
210	220	110	150.4243463
190	230	95	150.4243463
220	190	90	150.4243463
225	210	85	150.4243463
215	180	50	150.4243463
240	185	205	150.4243463
295	245	255	150.4243463
265	240	120	150.4243463
430	220	240	150.4243463
350	240	90	151.0231431
370	210	90	151.0231431
180	215	225	151.0231431
170	190	215	151.0231431
325	195	235	151.0231431
335	185	200	151.0231431
440	195	210	151.0231431
345	230	115	151.6219399
350	235	110	151.6219399
375	210	95	151.6219399
335	210	35	151.6219399
210	225	110	151.6219399
220	185	60	151.6219399
210	190	230	151.6219399
200	205	225	151.6219399
225	185	200	151.6219399
330	195	235	151.6219399
420	225	250	151.6219399
350	230	75	152.2207367
215	200	115	152.2207367
215	225	110	152.2207367
170	240	90	152.2207367
220	190	230	152.2207367
175	215	225	152.2207367
245	180	170	152.2207367
345	175	190	152.2207367
420	220	215	152.2207367
230	180	185	152.8195335
360	200	245	152.8195335
180	215	60	153.4183303
425	220	255	153.4183303
445	195	220	153.4183303
395	190	70	154.0171271
170	250	105	154.0171271
195	225	215	154.0171271
335	195	245	154.0171271
290	225	215	154.0171271
370	225	75	154.6159239
205	210	190	154.6159239
340	195	245	154.6159239
275	235	235	154.6159239
305	220	215	154.6159239
290	230	110	154.6159239
425	220	220	154.6159239
330	200	275	155.2147207
425	230	235	155.2147207
385	215	85	155.8135175
390	195	80	155.8135175
235	190	75	155.8135175
225	195	240	155.8135175
230	195	240	155.8135175
215	215	185	155.8135175
355	215	245	155.8135175
380	215	105	156.4123143
360	225	100	156.4123143
345	225	80	156.4123143
180	235	90	156.4123143
200	205	65	156.4123143
180	190	205	156.4123143
305	215	190	156.4123143
220	220	115	157.0111111
195	220	70	157.0111111
290	220	195	157.0111111
380	195	80	157.609908
360	220	65	157.609908
370	185	50	157.609908
190	225	95	157.609908
240	175	190	157.609908
360	200	240	157.609908
380	215	100	158.2087048
220	195	105	158.2087048
235	185	50	158.2087048
195	235	230	158.2087048
200	225	220	158.2087048
295	240	260	158.2087048
325	190	230	158.2087048
335	190	230	158.2087048
355	215	240	158.2087048
390	230	255	158.2087048
425	225	235	158.2087048
380	220	100	158.8075016
375	205	75	158.8075016
190	225	130	158.8075016
185	225	85	158.8075016
220	190	80	158.8075016
180	215	50	158.8075016
210	225	245	158.8075016
190	225	225	158.8075016
235	185	205	158.8075016
205	210	180	158.8075016
300	230	270	158.8075016
305	225	260	158.8075016
395	225	245	158.8075016
210	190	75	159.4062984
205	210	170	159.4062984
335	200	255	159.4062984
310	210	60	159.4062984
350	235	90	160.0050952
200	215	80	160.0050952
215	210	70	160.0050952
225	185	65	160.0050952
225	195	65	160.0050952
210	200	150	160.0050952
295	225	220	160.0050952
275	235	115	160.0050952
305	215	60	160.0050952
420	225	230	160.0050952
370	215	65	160.603892
335	215	45	160.603892
180	240	100	160.603892
170	220	55	160.603892
175	190	205	160.603892
190	220	205	160.603892
430	225	240	160.603892
365	215	100	161.2026888
395	200	80	161.2026888
230	200	115	161.2026888
225	195	110	161.2026888
225	200	110	161.2026888
195	230	95	161.2026888
220	195	95	161.2026888
200	220	80	161.2026888
300	215	190	161.2026888
365	200	250	161.2026888
340	220	50	161.8014856
375	195	50	161.8014856
195	235	105	161.8014856
225	190	80	161.8014856
230	185	50	161.8014856
195	195	225	161.8014856
205	175	215	161.8014856
215	185	205	161.8014856
295	235	240	161.8014856
300	220	210	161.8014856
335	195	205	161.8014856
305	215	195	161.8014856
445	200	230	161.8014856
450	200	225	161.8014856
355	235	85	162.4002824
365	200	70	162.4002824
220	205	130	162.4002824
210	200	55	162.4002824
200	230	245	162.4002824
220	200	220	162.4002824
210	210	190	162.4002824
380	210	65	162.9990792
355	210	35	162.9990792
200	215	90	162.9990792
175	225	70	162.9990792
225	185	215	162.9990792
200	180	195	162.9990792
290	230	230	162.9990792
390	235	230	162.9990792
430	215	205	162.9990792
350	230	65	163.597876
230	195	250	163.597876
195	220	210	163.597876
335	205	255	163.597876
300	245	235	163.597876
290	230	225	163.597876
360	195	60	164.1966728
220	215	100	164.1966728
190	225	85	164.1966728
170	205	215	164.1966728
210	205	170	164.1966728
220	180	200	164.7954696
425	210	210	164.7954696
220	195	100	165.3942664
205	225	85	165.3942664
210	215	65	165.3942664
330	200	265	165.3942664
295	235	85	165.3942664
335	230	75	165.9930632
355	225	65	165.9930632
380	185	55	165.9930632
170	245	115	165.9930632
225	215	95	165.9930632
205	200	55	165.9930632
180	220	215	165.9930632
185	185	215	165.9930632
220	180	205	165.9930632
185	210	50	166.59186
385	235	255	166.59186
295	215	70	166.59186
430	205	265	166.59186
230	200	110	167.1906568
195	215	90	167.1906568
205	200	35	167.1906568
210	195	210	167.1906568
220	185	200	167.1906568
185	210	195	167.1906568
400	225	225	167.1906568
300	220	85	167.1906568
430	205	245	167.7894537
370	210	100	168.3882505
360	230	85	168.3882505
220	190	55	168.3882505
235	195	245	168.3882505
190	225	230	168.3882505
175	185	225	168.3882505
235	185	210	168.3882505
315	210	220	168.3882505
365	200	260	168.3882505
450	200	220	168.3882505
200	220	210	168.9870473
220	205	180	168.9870473
235	195	165	168.9870473
175	190	225	169.5858441
215	210	180	169.5858441
230	195	165	169.5858441
335	200	250	169.5858441
290	225	225	169.5858441
195	205	230	170.1846409
185	205	210	170.1846409
210	205	180	170.1846409
395	195	80	170.7834377
210	205	230	170.7834377
205	195	215	170.7834377
430	220	215	170.7834377
375	210	100	171.3822345
400	210	90	171.3822345
215	210	55	171.3822345
235	185	220	171.3822345
195	215	210	171.3822345
310	205	235	171.3822345
300	215	60	171.3822345
305	220	60	171.3822345
440	200	255	171.3822345
185	230	110	171.9810313
195	220	220	171.9810313
200	225	215	171.9810313
230	185	210	171.9810313
220	195	205	171.9810313
225	195	205	171.9810313
200	215	195	171.9810313
280	250	270	171.9810313
315	220	250	171.9810313
310	200	75	171.9810313
175	235	115	172.5798281
330	200	270	172.5798281
380	245	245	172.5798281
300	225	90	172.5798281
185	240	110	173.1786249
170	230	70	173.1786249
235	195	70	173.1786249
235	185	45	173.1786249
190	215	215	173.1786249
210	175	215	173.1786249
215	195	215	173.1786249
230	185	205	173.1786249
405	210	235	173.1786249
355	220	65	173.7774217
355	210	60	173.7774217
175	185	230	173.7774217
205	205	230	173.7774217
290	230	215	173.7774217
300	210	90	173.7774217
425	220	225	173.7774217
370	210	80	174.3762185
375	210	60	174.3762185
345	205	30	174.3762185
350	210	25	174.3762185
210	220	115	174.3762185
215	195	70	174.3762185
190	215	235	174.3762185
225	200	220	174.3762185
205	180	205	174.3762185
255	175	190	174.3762185
390	185	65	174.9750153
205	230	90	174.9750153
235	195	80	174.9750153
390	235	245	174.9750153
295	220	70	174.9750153
430	210	220	174.9750153
230	195	100	175.5738121
195	225	240	175.5738121
215	200	230	175.5738121
175	195	205	175.5738121
295	235	265	175.5738121
320	205	205	175.5738121
270	230	90	175.5738121
355	230	120	176.1726089
345	220	80	176.1726089
350	210	45	176.1726089
210	215	95	176.1726089
210	225	85	176.1726089
210	215	60	176.1726089
365	220	95	176.7714057
215	220	85	176.7714057
220	190	205	176.7714057
305	215	80	176.7714057
370	205	80	177.3702025
390	200	60	177.3702025
210	200	95	177.3702025
225	215	90	177.3702025
215	195	85	177.3702025
195	225	225	177.3702025
205	220	215	177.3702025
280	230	235	177.3702025
440	205	250	177.3702025
355	210	50	177.9689993
215	185	210	177.9689993
230	185	200	177.9689993
175	200	195	177.9689993
450	190	210	177.9689993
355	230	85	178.5677962
195	220	230	178.5677962
295	235	215	178.5677962
185	235	115	179.166593
195	215	60	179.166593
240	185	220	179.166593
195	210	190	179.166593
285	230	225	179.166593
290	220	210	179.166593
305	205	75	179.166593
425	220	245	179.166593
425	215	215	179.166593
365	210	80	179.7653898
375	215	80	179.7653898
165	250	105	179.7653898
175	220	60	179.7653898
190	190	220	179.7653898
185	195	205	179.7653898
325	210	280	179.7653898
285	230	235	179.7653898
220	195	110	180.3641866
185	240	105	180.3641866
200	215	65	180.3641866
220	200	225	180.3641866
430	220	235	180.3641866
350	235	85	180.9629834
210	195	225	180.9629834
180	190	210	180.9629834
210	185	185	180.9629834
220	215	70	181.5617802
170	195	220	181.5617802
220	185	220	181.5617802
200	210	190	181.5617802
330	205	255	181.5617802
290	225	210	181.5617802
295	220	210	181.5617802
330	195	165	181.5617802
290	230	100	181.5617802
380	210	95	182.160577
235	190	55	182.160577
415	230	225	182.160577
345	210	40	182.7593738
185	230	95	182.7593738
265	240	115	182.7593738
355	240	95	183.3581706
200	195	230	183.3581706
195	215	220	183.3581706
245	185	210	183.3581706
225	180	195	183.3581706
320	205	85	183.3581706
340	245	105	183.9569674
190	215	95	183.9569674
215	190	230	183.9569674
200	215	215	183.9569674
185	190	205	183.9569674
295	235	250	183.9569674
350	215	75	184.5557642
185	225	80	184.5557642
185	215	50	184.5557642
215	220	250	184.5557642
230	185	220	184.5557642
330	190	230	184.5557642
300	205	30	184.5557642
340	225	65	185.154561
220	190	95	185.154561
170	200	215	185.154561
240	185	200	185.154561
300	225	265	185.154561
310	190	60	185.154561
420	230	235	185.154561
370	230	85	185.7533578
340	230	70	185.7533578
345	215	30	185.7533578
180	200	205	185.7533578
340	180	205	185.7533578
365	205	100	186.3521546
175	195	220	186.3521546
325	195	240	186.3521546
385	245	245	186.3521546
290	225	80	186.3521546
440	200	230	186.3521546
375	190	70	186.9509514
225	205	125	186.9509514
195	220	215	186.9509514
220	185	210	186.9509514
330	190	210	186.9509514
295	220	195	186.9509514
310	195	60	186.9509514
375	205	70	187.5497482
185	215	55	187.5497482
240	195	245	187.5497482
230	190	200	187.5497482
210	190	190	187.5497482
285	230	215	187.5497482
420	220	250	187.5497482
395	205	95	188.148545
345	215	35	188.148545
210	200	50	188.148545
220	195	240	188.148545
180	235	115	188.7473418
230	185	45	188.7473418
210	200	155	188.7473418
415	230	230	188.7473418
235	200	265	189.3461387
235	185	195	189.3461387
345	230	65	189.9449355
210	200	110	189.9449355
205	220	105	189.9449355
190	210	70	189.9449355
185	195	220	189.9449355
205	185	205	189.9449355
330	195	250	189.9449355
330	190	225	189.9449355
335	190	165	189.9449355
345	220	40	190.5437323
170	200	220	190.5437323
415	225	215	190.5437323
370	205	85	191.1425291
355	200	25	191.1425291
205	225	110	191.1425291
210	190	90	191.1425291
225	185	220	191.1425291
275	235	110	191.1425291
365	200	75	191.7413259
365	195	40	191.7413259
370	195	40	191.7413259
210	195	235	191.7413259
180	195	205	191.7413259
205	205	170	191.7413259
365	220	65	192.3401227
355	225	60	192.3401227
195	220	110	192.3401227
225	190	75	192.3401227
225	185	50	192.3401227
230	190	205	192.3401227
325	200	175	192.3401227
340	230	75	192.9389195
380	200	60	192.9389195
175	225	60	192.9389195
215	195	230	192.9389195
450	195	220	192.9389195
375	215	120	193.5377163
335	225	65	193.5377163
180	230	95	193.5377163
180	195	220	193.5377163
205	185	190	193.5377163
210	215	185	193.5377163
330	200	250	193.5377163
405	205	95	194.1365131
195	230	110	194.1365131
190	225	215	194.1365131
250	180	170	194.1365131
270	235	120	194.1365131
350	205	35	194.7353099
220	205	125	194.7353099
195	235	110	194.7353099
205	200	95	194.7353099
235	200	90	194.7353099
195	185	200	194.7353099
305	215	200	194.7353099
450	200	230	194.7353099
420	215	200	194.7353099
340	220	45	195.3341067
240	195	80	195.3341067
235	185	60	195.3341067
215	200	225	195.3341067
205	185	215	195.3341067
220	180	195	195.3341067
405	210	240	195.3341067
420	230	230	195.3341067
205	195	70	195.9329035
180	220	225	195.9329035
330	195	240	195.9329035
350	215	55	196.5317003
380	200	55	196.5317003
210	215	85	196.5317003
220	195	85	196.5317003
305	200	55	196.5317003
445	200	225	196.5317003
365	235	105	197.1304971
360	235	85	197.1304971
360	225	70	197.1304971
370	185	45	197.1304971
215	200	110	197.1304971
225	195	85	197.1304971
185	220	65	197.1304971
295	225	210	197.1304971
275	240	110	197.1304971
380	205	75	197.7292939
365	195	60	197.7292939
375	205	55	197.7292939
230	185	195	197.7292939
295	230	215	197.7292939
310	215	215	197.7292939
390	230	240	197.7292939
425	220	240	197.7292939
340	215	65	198.3280907
345	210	35	198.3280907
230	200	90	198.3280907
190	225	240	198.3280907
305	200	60	198.3280907
430	220	250	198.3280907
360	230	90	198.9268875
375	210	90	198.9268875
345	235	70	198.9268875
175	235	110	198.9268875
185	235	110	198.9268875
205	205	65	198.9268875
440	215	220	198.9268875
360	225	105	199.5256844
190	205	210	199.5256844
210	210	170	199.5256844
205	200	155	199.5256844
320	195	235	199.5256844
395	210	95	200.1244812
340	225	80	200.1244812
345	230	75	200.1244812
195	240	120	200.1244812
215	190	90	200.1244812
215	200	55	200.1244812
425	230	240	200.1244812
355	225	105	200.723278
350	230	90	200.723278
375	210	85	200.723278
350	205	40	200.723278
180	190	225	200.723278
190	195	225	200.723278
330	195	210	200.723278
355	235	90	201.3220748
355	225	85	201.3220748
390	190	75	201.3220748
180	225	70	201.3220748
205	190	220	201.3220748
205	215	200	201.3220748
425	220	250	201.3220748
445	195	200	201.3220748
190	210	60	201.9208716
195	205	210	201.9208716
210	215	175	201.9208716
240	195	165	201.9208716
335	190	210	201.9208716
315	205	205	201.9208716
300	215	70	201.9208716
435	200	255	201.9208716
360	230	75	202.5196684
215	205	230	202.5196684
175	210	210	202.5196684
205	190	190	202.5196684
325	190	190	202.5196684
395	210	85	203.1184652
190	235	95	203.1184652
180	220	230	203.1184652
220	190	225	203.1184652
245	175	190	203.1184652
215	225	115	203.717262
225	200	55	203.717262
215	215	175	203.717262
385	240	245	203.717262
305	205	45	203.717262
210	210	80	204.3160588
215	190	55	204.3160588
210	185	205	204.3160588
220	215	180	204.3160588
240	180	170	204.3160588
350	235	80	204.9148556
375	200	40	204.9148556
210	215	100	204.9148556
215	215	60	204.9148556
335	205	250	204.9148556
335	225	75	205.5136524
340	215	40	205.5136524
210	205	110	205.5136524
210	210	60	205.5136524
200	220	215	205.5136524
300	225	220	205.5136524
435	205	255	205.5136524
385	200	55	206.1124492
375	185	50	206.1124492
205	220	110	206.1124492
205	230	110	206.1124492
215	195	240	206.1124492
185	210	205	206.1124492
205	205	205	206.1124492
300	220	205	206.1124492
370	210	105	206.711246
370	200	70	206.711246
235	200	95	206.711246
190	220	90	206.711246
210	205	70	206.711246
210	195	40	206.711246
330	190	190	206.711246
180	235	110	207.3100428
215	215	250	207.3100428
200	205	235	207.3100428
195	205	225	207.3100428
220	190	195	207.3100428
195	225	130	207.9088396
215	220	95	207.9088396
220	210	85	207.9088396
215	190	220	207.9088396
195	200	160	207.9088396
365	200	85	208.5076364
195	230	105	208.5076364
205	215	80	208.5076364
190	185	220	208.5076364
185	200	200	208.5076364
335	190	225	208.5076364
310	215	85	208.5076364
190	230	110	209.1064332
215	215	100	209.1064332
435	215	215	209.1064332
220	195	215	209.70523
190	205	205	209.70523
225	190	205	209.70523
230	185	175	209.70523
360	200	250	209.70523
295	220	95	209.70523
305	210	90	209.70523
350	230	70	210.3040269
175	230	95	210.3040269
210	195	20	210.3040269
185	215	235	210.3040269
400	225	245	210.3040269
310	215	80	210.3040269
370	215	105	210.9028237
215	220	115	210.9028237
190	185	215	210.9028237
300	235	270	210.9028237
300	205	35	210.9028237
365	235	95	211.5016205
365	215	75	211.5016205
210	190	70	211.5016205
365	225	75	212.1004173
350	220	70	212.1004173
370	200	65	212.1004173
345	220	60	212.1004173
175	230	75	212.1004173
220	210	180	212.1004173
295	235	245	212.1004173
325	195	210	212.1004173
300	220	70	212.1004173
395	210	80	212.6992141
220	190	220	212.6992141
215	185	215	212.6992141
225	185	180	212.6992141
295	220	215	212.6992141
435	210	210	212.6992141
335	215	50	213.2980109
200	230	110	213.2980109
225	185	210	213.2980109
330	200	175	213.2980109
165	225	60	213.8968077
220	185	215	213.8968077
325	205	205	213.8968077
200	220	110	214.4956045
190	215	90	214.4956045
200	210	180	214.4956045
205	210	135	215.0944013
165	235	95	215.0944013
320	200	220	215.0944013
290	225	200	215.0944013
310	200	100	215.0944013
445	190	195	215.0944013
370	205	100	215.6931981
335	220	65	215.6931981
200	225	115	215.6931981
225	190	215	215.6931981
215	200	160	215.6931981
405	215	225	215.6931981
360	215	100	216.2919949
385	210	95	216.2919949
350	220	65	216.2919949
205	225	95	216.2919949
215	225	95	216.2919949
180	205	225	216.2919949
295	215	200	216.2919949
440	200	235	216.2919949
195	215	95	216.8907917
220	220	85	216.8907917
210	185	190	216.8907917
305	205	230	216.8907917
395	225	240	216.8907917
440	205	240	216.8907917
385	205	80	217.4895885
180	210	210	217.4895885
345	235	95	218.0883853
210	195	85	218.0883853
185	185	220	218.0883853
430	215	235	218.0883853
195	225	95	218.6871821
190	210	50	218.6871821
290	235	250	218.6871821
300	205	40	218.6871821
425	225	225	218.6871821
385	220	105	219.2859789
355	225	100	219.2859789
355	205	45	219.2859789
190	235	110	219.2859789
205	230	100	219.2859789
225	180	205	219.2859789
185	215	200	219.2859789
310	210	220	219.2859789
385	240	240	219.2859789
390	190	70	219.8847757
215	200	95	219.8847757
210	210	65	219.8847757
185	205	230	219.8847757
220	195	230	219.8847757
185	195	215	219.8847757
265	235	120	219.8847757
305	210	55	219.8847757
410	200	95	220.4835726
355	200	60	220.4835726
385	200	60	220.4835726
380	195	50	220.4835726
325	205	275	220.4835726
310	205	165	220.4835726
420	235	240	220.4835726
360	210	90	221.0823694
190	210	65	221.0823694
190	210	230	221.0823694
215	180	200	221.0823694
200	200	155	221.0823694
335	190	215	221.0823694
395	200	85	221.6811662
200	230	95	221.6811662
195	210	50	221.6811662
210	220	250	221.6811662
205	190	230	221.6811662
175	200	200	221.6811662
330	230	75	222.279963
360	210	55	222.279963
210	215	80	222.279963
235	200	250	222.279963
185	190	220	222.279963
200	185	190	222.279963
220	200	160	222.279963
300	220	230	222.279963
320	200	225	222.279963
290	225	220	222.279963
370	195	250	222.279963
360	240	95	222.8787598
195	230	100	222.8787598
225	195	100	222.8787598
240	195	250	222.8787598
180	185	220	222.8787598
190	190	205	222.8787598
180	200	200	222.8787598
215	185	195	222.8787598
320	220	245	222.8787598
375	185	55	223.4775566
210	215	125	223.4775566
210	215	250	223.4775566
180	230	235	223.4775566
225	190	190	223.4775566
220	205	185	223.4775566
300	215	105	223.4775566
345	220	65	224.0763534
220	185	195	224.0763534
210	210	185	224.0763534
360	210	250	224.0763534
415	230	245	224.0763534
420	225	235	224.0763534
380	215	85	224.6751502
340	225	75	224.6751502
220	210	125	224.6751502
225	200	120	224.6751502
215	205	80	224.6751502
220	200	165	224.6751502
310	210	100	224.6751502
310	200	65	224.6751502
400	210	95	225.273947
350	230	85	225.273947
215	225	90	225.273947
210	205	80	225.273947
225	205	70	225.273947
205	220	65	225.273947
240	190	55	225.273947
190	190	210	225.273947
190	215	210	225.273947
305	215	55	225.273947
350	225	60	225.8727438
370	205	55	225.8727438
230	200	55	225.8727438
180	215	210	225.8727438
325	200	250	225.8727438
210	230	90	226.4715406
185	190	195	226.4715406
305	225	220	226.4715406
305	220	100	226.4715406
300	210	60	226.4715406
350	210	65	227.0703374
360	195	40	227.0703374
225	195	105	227.0703374
205	205	45	227.0703374
255	235	125	227.0703374
430	210	195	227.0703374
220	200	115	227.6691342
205	200	100	227.6691342
210	190	95	227.6691342
175	210	225	227.6691342
205	205	225	227.6691342
310	205	75	227.6691342
340	215	35	228.267931
205	220	115	228.267931
200	200	95	228.267931
185	185	210	228.267931
230	185	185	228.267931
290	240	250	228.267931
305	210	220	228.267931
355	205	235	228.267931
290	220	95	228.267931
200	230	120	228.8667278
210	230	110	228.8667278
230	190	75	228.8667278
180	220	60	228.8667278
215	185	190	228.8667278
355	240	105	229.4655246
170	200	210	229.4655246
340	190	175	229.4655246
375	220	100	230.0643214
355	215	50	230.0643214
200	205	55	230.0643214
220	215	255	230.0643214
215	185	220	230.0643214
215	185	200	230.0643214
195	205	50	230.6631182
335	185	155	230.6631182
355	225	70	231.2619151
220	195	70	231.2619151
225	190	70	231.2619151
195	200	230	231.2619151
200	190	190	231.2619151
330	195	245	231.2619151
310	220	235	231.2619151
400	200	80	231.8607119
200	220	100	231.8607119
215	210	240	231.8607119
230	195	205	231.8607119
215	205	170	231.8607119
210	215	190	232.4595087
295	220	235	232.4595087
355	205	245	232.4595087
280	235	110	232.4595087
395	210	90	233.0583055
220	210	70	233.0583055
210	195	230	233.0583055
225	205	185	233.0583055
210	200	105	233.6571023
170	225	70	233.6571023
190	210	225	233.6571023
240	180	175	233.6571023
225	195	160	233.6571023
320	195	220	233.6571023
290	235	90	233.6571023
300	225	60	233.6571023
230	190	85	234.2558991
190	220	210	234.2558991
300	220	215	234.2558991
175	240	100	234.8546959
220	190	215	234.8546959
305	215	215	234.8546959
320	205	80	234.8546959
385	215	95	235.4534928
345	240	90	235.4534928
390	205	80	235.4534928
360	210	60	235.4534928
355	200	55	235.4534928
210	195	70	235.4534928
225	190	65	235.4534928
210	180	195	235.4534928
255	240	125	235.4534928
420	235	245	235.4534928
425	225	240	235.4534928
440	205	210	235.4534928
375	205	80	236.0522896
370	195	50	236.0522896
210	200	115	236.0522896
210	195	220	236.0522896
185	190	210	236.0522896
180	205	195	236.0522896
245	190	165	236.0522896
335	190	170	236.0522896
425	210	195	236.0522896
360	215	50	236.6510864
170	235	75	236.6510864
225	200	75	236.6510864
205	220	235	236.6510864
330	195	175	236.6510864
210	210	200	237.2498832
220	195	165	237.2498832
300	225	260	237.2498832
310	220	260	237.2498832
315	205	235	237.2498832
215	220	100	237.84868
195	210	70	237.84868
205	195	220	237.84868
335	195	175	237.84868
395	195	70	238.4474768
220	185	180	238.4474768
240	190	150	238.4474768
380	210	100	239.0462736
210	200	225	239.0462736
205	215	215	239.0462736
215	200	200	239.0462736
190	205	195	239.0462736
305	210	240	239.0462736
370	200	240	239.0462736
355	210	65	239.6450704
195	210	220	239.6450704
200	185	215	239.6450704
320	215	240	239.6450704
220	195	90	240.2438672
185	220	60	240.2438672
215	210	60	240.842664
185	205	225	240.842664
225	200	225	240.842664
215	200	220	240.842664
195	185	215	240.842664
395	225	225	240.842664
435	205	235	240.842664
360	235	90	241.4414608
390	195	70	241.4414608
205	200	245	241.4414608
200	215	200	241.4414608
300	210	165	241.4414608
425	210	200	241.4414608
210	210	70	242.0402576
235	190	60	242.0402576
175	190	220	242.0402576
210	190	210	242.0402576
210	180	200	242.0402576
400	220	240	242.0402576
335	220	50	242.6390544
190	235	105	242.6390544
170	225	60	242.6390544
200	205	45	242.6390544
230	195	245	242.6390544
180	210	225	242.6390544
330	190	150	242.6390544
380	205	55	243.2378512
340	210	35	243.2378512
300	215	200	243.2378512
305	220	95	243.2378512
295	225	70	243.2378512
300	210	50	243.2378512
430	215	215	243.2378512
360	205	45	243.8366481
195	230	90	243.8366481
210	225	90	243.8366481
210	205	225	243.8366481
315	200	225	243.8366481
325	190	215	243.8366481
195	215	235	244.4354449
190	190	190	244.4354449
345	215	55	245.0342417
205	210	185	245.0342417
320	205	235	245.0342417
390	205	75	245.6330385
395	200	70	245.6330385
380	195	40	245.6330385
200	225	95	245.6330385
225	190	85	245.6330385
195	210	80	245.6330385
230	195	75	245.6330385
235	195	250	245.6330385
200	205	165	245.6330385
205	210	65	246.2318353
225	185	60	246.2318353
205	215	245	246.2318353
205	180	195	246.2318353
310	215	255	246.2318353
280	235	235	246.2318353
315	215	220	246.2318353
310	200	55	246.2318353
385	200	90	246.8306321
360	190	50	246.8306321
205	235	115	246.8306321
220	190	45	246.8306321
190	195	215	246.8306321
310	210	185	246.8306321
270	240	115	246.8306321
430	210	225	246.8306321
215	210	115	247.4294289
215	200	150	247.4294289
325	190	220	247.4294289
395	190	80	248.0282257
185	225	70	248.0282257
190	215	200	248.0282257
195	215	200	248.0282257
215	195	160	248.0282257
335	190	175	248.0282257
350	210	55	248.6270225
230	195	105	248.6270225
210	220	100	248.6270225
170	230	75	248.6270225
185	210	225	248.6270225
195	210	180	248.6270225
295	235	270	248.6270225
290	235	260	248.6270225
335	205	260	248.6270225
330	195	205	248.6270225
310	210	180	248.6270225
430	210	250	248.6270225
215	190	70	249.2258193
300	210	55	249.2258193
215	195	40	249.8246161
185	220	210	249.8246161
310	225	270	250.4234129
335	190	190	250.4234129
285	230	110	250.4234129
280	230	95	250.4234129
385	190	55	251.0222097
175	245	115	251.0222097
190	235	115	251.0222097
215	220	105	251.0222097
220	185	45	251.0222097
380	220	105	251.6210065
355	230	70	251.6210065
230	200	250	251.6210065
195	195	215	251.6210065
225	190	195	251.6210065
370	195	25	252.2198033
200	230	100	252.2198033
205	215	65	252.2198033
190	220	215	252.2198033
325	200	225	252.2198033
300	210	220	252.2198033
385	195	50	252.8186002
195	205	205	252.8186002
245	185	155	252.8186002
315	220	240	252.8186002
385	190	65	253.417397
175	220	65	253.417397
